Word,Count,POS,Synonyms
album,5,noun,record album
alcea,5,noun,Alcea;genus Alcea
alces,5,noun,Alces;genus Alces
alder,5,noun,alder tree
aldol,5,noun,aldehyde-alcohol
aleut,5,noun,Aleut;Aleutian|Aleut|Aleut
aleve,5,noun,naproxen sodium;Aleve;Anaprox;Aflaxen
algae,5,noun,alga
alger,5,noun,Alger;Horatio Alger
algin,5,noun,alginic acid
algol,5,noun,Algol|ALGOL
alibi,5,noun,excuse;exculpation;self-justification
alkyd,5,noun,alkyd resin
alkyl,5,noun,alkyl group;alkyl radical
allah,5,noun,Allah
allen,5,noun,Allen;Gracie Allen;Grace Ethel Cecile Rosalie Allen;Gracie|Allen;Woody Allen;Allen Stewart Konigsberg|Allen;Ethan Allen
alley,5,noun,alleyway;back street|bowling alley;skittle alley
allis,5,noun,allice shad;allis shad;allice;Alosa alosa
alloy,5,noun,metal|admixture
alloy,5,verb,debase
allyl,5,noun,allyl group;allyl radical
alnus,5,noun,Alnus;genus Alnus
aloes,5,noun,bitter aloes|aloe
aloha,5,noun,ciao
alosa,5,noun,Alosa;genus Alosa
altar,5,noun,communion table;Lord's table
alula,5,noun,calypter|bastard wing;spurious wing
amati,5,noun,Amati;Nicolo Amati;Nicola Amati|Amati
ambit,5,noun,scope;range;reach;orbit;compass
amble,5,noun,promenade;saunter;stroll;perambulation
amble,5,verb,mosey
ameba,5,noun,amoeba
ameer,5,noun,emir;amir;emeer
ament,5,noun,catkin
amine,5,noun,aminoalkane
amish,5,noun,Amish
amity,5,noun,cordiality
amman,5,noun,Amman;capital of Jordan
amnio,5,noun,amniocentesis
amour,5,noun,affair;affaire;intimacy;liaison;involvement
ampul,5,noun,phial;vial;ampule;ampoule
amusd,5,noun,Doctor of Musical Arts;AMusD
anasa,5,noun,Anasa;genus Anasa
andes,5,noun,Andes
angas,5,noun,Angas
angel,5,noun,saint;holy man;holy person|backer|Angel;Angel Falls
anger,5,noun,choler;ire|angriness|wrath;ire;ira
anger,5,verb,see red
angle,5,noun,slant|Angle
angle,5,verb,lean;tilt;tip;slant|fish|slant;weight
angus,5,noun,Angus Og;Aengus;Oengus;Angus|Aberdeen Angus;Angus;black Angus
anime,5,noun,Zanzibar copal|gum anime
anise,5,noun,anise plant;Pimpinella anisum|aniseed;anise seed
anjou,5,noun,Anjou
ankle,5,noun,ankle joint;mortise joint;articulatio talocruralis
annam,5,noun,Vietnam;Socialist Republic of Vietnam;Viet Nam;Annam
annex,5,noun,annexe;extension;wing
annon,5,noun,sweetsop;sugar apple
annwn,5,noun,Annwfn;Annwn
anole,5,noun,American chameleon;Anolis carolinensis
anomy,5,noun,anomie|anomie
anova,5,noun,analysis of variance;ANOVA
anser,5,noun,Anser;genus Anser
antum,5,noun,Antum
anura,5,noun,Salientia;order Salientia;Anura;order Anura;Batrachia;order Batrachia
anvil,5,noun,incus
anzac,5,noun,Anzac
anzio,5,noun,Anzio
aotus,5,noun,Aotus;genus Aotus
apery,5,noun,mimicry
aphis,5,noun,Aphis;genus Aphis
apios,5,noun,Apios;genus Apios
apium,5,noun,Apium;genus Apium
apple,5,noun,orchard apple tree;Malus pumila
april,5,noun,April;Apr
apron,5,noun,proscenium;forestage
apsis,5,noun,apse
aqaba,5,noun,Al Aqabah;Aqaba;Akaba
arava,5,noun,leflunomide;Arava
arawn,5,noun,Arawn
arbor,5,noun,spindle;mandrel;mandril|arbour;bower;pergola
arcus,5,noun,arcus senilis
ardea,5,noun,Ardea;genus Ardea
ardor,5,noun,ardour;elan;zeal|ardour|ardour;fervor;fervour;fervency;fire;fervidness
arena,5,noun,sphere;domain;area;orbit;field|stadium;bowl;sports stadium|scene of action
arere,5,noun,obeche;obechi;samba;Triplochiton scleroxcylon
argal,5,noun,argali;Ovis ammon
argon,5,noun,Ar;atomic number 18
argos,5,noun,Argos|Argo
argot,5,noun,slang;cant;jargon;lingo;patois;vernacular
argun,5,noun,Argun;Argun River;Ergun He
argus,5,noun,Argus|argus pheasant
arhat,5,noun,Arhat;Arhant;lohan
arhus,5,noun,Arhus;Aarhus
aries,5,noun,Aries;Ram|Aries|Aries;Aries the Ram;Ram
arius,5,noun,Arius|Arius;genus Arius
arles,5,noun,earnest money
armin,5,noun,Arminius;Armin;Hermann
armor,5,noun,armour|armour|armour
armor,5,verb,armour
aroma,5,noun,olfactory property;smell;odor;odour;scent|fragrance;perfume;scent
arras,5,noun,tapestry
array,5,noun,raiment;regalia
array,5,verb,range;lay out;set out|align
arrow,5,noun,pointer
arson,5,noun,incendiarism;fire-raising
artsd,5,noun,Doctor of Arts;ArtsD
aruba,5,noun,Aruba
arulo,5,noun,Arulo
aruru,5,noun,Aruru
asala,5,noun,Armenian Secret Army for the Liberation of Armenia;ASALA;Orly Group;3rd October Organization
asama,5,noun,Asama;Mount Asama
asarh,5,noun,Asarh;Asadha
ascii,5,noun,American Standard Code for Information Interchange;ASCII
asdic,5,noun,sonar;echo sounder
asean,5,noun,Association of Southeast Asian Nations;ASEAN
ashir,5,noun,Ashur;Ashir
ashur,5,noun,Ashur;Ashir|Assur;Asur;Ashur
asker,5,noun,inquirer;enquirer;questioner;querier
aspis,5,noun,genus Cerastes;Aspis;genus Aspis
assam,5,noun,Assam
assay,5,noun,check
assay,5,verb,try;seek;attempt;essay
asset,5,noun,plus
assur,5,noun,Assur;Asur;Ashur
astor,5,noun,Astor;Nancy Witcher Astor;Viscountess Astor|Astor;John Jacob Astor
asura,5,noun,Asura
aswan,5,noun,Aswan;Assuan;Assouan
ataxy,5,noun,ataxia;dyssynergia;motor ataxia
athar,5,noun,attar;atar;ottar
athos,5,noun,Athos;Mount Athos
atlas,5,noun,Atlas|book of maps;map collection|atlas vertebra|telamon
atony,5,noun,atonicity;atonia;amyotonia
atopy,5,noun,immediate allergy;atopic allergy;type I allergic reaction
attar,5,noun,atar;athar;ottar
audad,5,noun,aoudad;arui;Barbary sheep;maned sheep;Ammotragus lervia
auden,5,noun,Auden;W. H. Auden;Wystan Hugh Auden
audio,5,noun,sound|audio frequency|sound recording;audio recording
audit,5,noun,audited account
audit,5,verb,scrutinize;scrutinise;inspect
auger,5,noun,plumber's snake|gimlet;screw auger;wimble
aught,5,noun,nothing;nil;nix;nada;null;cipher;cypher;goose egg;naught;zero;zilch;zip;zippo
augur,5,noun,auspex
augur,5,verb,bode;portend;auspicate;prognosticate;omen;presage;betoken;foreshadow;foretell;prefigure;forecast;predict
aunty,5,noun,aunt;auntie
avahi,5,noun,Avahi;genus Avahi
avail,5,noun,help;service
avail,5,verb,help
avena,5,noun,Avena;genus Avena
award,5,noun,awarding|accolade;honor;honour;laurels|prize
award,5,verb,present|grant
axiom,5,noun,maxim
axone,5,noun,axon
azeri,5,noun,Azeri
aztec,5,noun,Aztec
babar,5,noun,Babar
babel,5,noun,Tower of Babel;Babel
baboo,5,noun,babu
bacca,5,noun,simple fruit
baccy,5,noun,tobacco
bacon,5,noun,Bacon;Roger Bacon|Bacon;Francis Bacon;Sir Francis Bacon;Baron Verulam;1st Baron Verulam;Viscount St. Albans
baeda,5,noun,Bede;Saint Bede;St. Bede;Baeda;Saint Baeda;St. Baeda;Beda;Saint Beda;St. Beda;the Venerable Bede
bagel,5,noun,beigel
baisa,5,noun,baiza
baiza,5,noun,baisa
baker,5,noun,bread maker
balas,5,noun,balas ruby
baldr,5,noun,Balder;Baldr
baldy,5,noun,baldhead;baldpate
balsa,5,noun,balsa wood|Ochroma lagopus
banff,5,noun,Banff
banks,5,noun,Banks;Sir Joseph Banks|bank|depository financial institution;bank;banking concern;banking company|bank|bank|bank|bank|bank;cant;camber|savings bank;coin bank;money box;bank|bank;bank building|bank
banks,5,verb,bank|bank|bank|bank|bank|deposit;bank|bank|trust;swear;rely;bank
barbu,5,noun,Polydactylus virginicus
barge,5,noun,flatboat;hoy;lighter
barge,5,verb,thrust ahead;push forward
baron,5,noun,big businessman;business leader;king;magnate;mogul;power;top executive;tycoon
barth,5,noun,Barth;Karl Barth|Barth;John Barth;John Simmons Barth
barye,5,noun,bar absolute;microbar
basel,5,noun,Basel;Basle;Bale
basia,5,noun,Basra;Basia
basil,5,noun,Basil;St. Basil;Basil of Caesarea;Basil the Great;St. Basil the Great|sweet basil
basin,5,noun,basinful|river basin;watershed;drainage basin;catchment area;catchment basin;drainage area|washbasin;washbowl;washstand;lavatory
basis,5,noun,footing;ground|base;foundation;fundament;groundwork;cornerstone|base
basle,5,noun,Basel;Basle;Bale
basra,5,noun,Basra;Basia
basso,5,noun,bass|bass;bass voice
baste,5,noun,basting;basting stitch;tacking
baste,5,verb,clobber;batter|tack
batch,5,noun,deal;flock;good deal;great deal;hatful;heap;lot;mass;mess;mickle;mint;mountain;muckle;passel;peck;pile;plenty;pot;quite a little;raft;sight;slew;spate;stack;tidy sum;wad|clutch
bathe,5,verb,bath
batis,5,noun,Batis;genus Batis
batna,5,noun,Batna
baton,5,noun,wand|truncheon;nightstick;billy;billystick;billy club
baulk,5,noun,balk|hindrance;hinderance;deterrent;impediment;balk;check;handicap|rafter;balk
baulk,5,verb,resist;balk;jib
bayer,5,noun,aspirin;acetylsalicylic acid;Bayer;Empirin;St. Joseph
bayes,5,noun,Bayes;Thomas Bayes
bayes,5,verb,bay|bay;quest
bazar,5,noun,bazaar|bazaar
beads,5,noun,string of beads|bead|drop;bead;pearl|beading;bead;beadwork;astragal
beads,5,verb,bead|bead|bead
beano,5,noun,lotto;bingo;keno
beany,5,noun,beanie
beard,5,noun,face fungus;whiskers|byssus
beast,5,noun,animal;animate being;brute;creature;fauna|wolf;savage;brute;wildcat
beats,5,noun,beat generation;beatniks|beat;round|pulse;pulsation;heartbeat;beat|rhythm;beat;musical rhythm|beat|beatnik;beat|beat|meter;metre;measure;beat;cadence|beat|beat|beat
beats,5,verb,beat;beat out;crush;shell;trounce;vanquish|beat;beat up;work over|beat|beat;pound;thump|beat|drum;beat;thrum|beat|beat;flap|beat|beat;scramble|beat|beat|beat;bunk|tick;ticktock;ticktack;beat|beat;flap|beat|pulsate;beat;quiver|beat|beat|beat|outwit;overreach;outsmart;outfox;beat;circumvent|perplex;vex;stick;get;puzzle;mystify;baffle;beat;pose;bewilder;flummox;stupefy;nonplus;gravel;amaze;dumbfound|exhaust;wash up;beat;tucker;tucker out
beaut,5,noun,beauty
bebop,5,noun,bop
bebop,5,verb,bop
beech,5,noun,beech tree|beechwood
begin,5,noun,Begin;Menachem Begin
begin,5,verb,get down;get;start out;start;set about;set out;commence|start|lead off;start;commence|start|start
being,5,noun,beingness;existence|organism
being,5,verb,be|be|be|exist;be|be|equal;be|constitute;represent;make up;comprise;be|be;follow|embody;be;personify|be|be;live|be|cost;be
beira,5,noun,Beira
belau,5,noun,Palau;Palau Islands;Belau;Pelew
belch,5,noun,belching;burp;burping;eructation
belch,5,verb,burp;bubble;eruct|erupt;extravasate
belem,5,noun,Belem;Para;Feliz Lusitania;Santa Maria de Belem;St. Mary of Bethlehem
belly,5,noun,abdomen;venter;stomach|paunch
belly,5,verb,belly out
bench,5,noun,terrace|judiciary|workbench;work bench|Bench
bends,5,noun,decompression sickness;aeroembolism;air embolism;gas embolism;caisson disease|bend;crook;twist;turn|bending;bend|bend;curve|fold;crease;plication;flexure;crimp;bend|Bend|bend;bend dexter
bends,5,verb,bend;flex|bend|flex;bend;deform;twist;turn|crouch;stoop;bend;bow|deflect;bend;turn away|flex;bend
benet,5,noun,Benet;Stephen Vincent Benet|Benet;William Rose Benet
benin,5,noun,Benin;Republic of Benin;Dahomey
benne,5,noun,sesame;benni;benny;Sesamum indicum
benni,5,noun,sesame;benne;benny;Sesamum indicum
benny,5,noun,sesame;benne;benni;Sesamum indicum|Benny;Jack Benny;Benjamin Kubelsky
bercy,5,noun,Bercy;Bercy butter
beria,5,noun,Beria;Lavrenti Pavlovich Beria
berit,5,noun,Berith;Berit;Brith;Bris;Briss
berne,5,noun,Bern;Berne;capital of Switzerland
berra,5,noun,Berra;Lawrence Peter Berra;Yogi;Yogi Berra
berry,5,noun,Berry;Chuck Berry;Charles Edward Berry
berth,5,noun,position;post;office;spot;billet;place;situation|mooring;moorage;slip|bunk;built in bed
berth,5,verb,moor;tie up|moor;wharf
betel,5,noun,betel pepper;Piper betel
bethe,5,noun,Bethe;Hans Bethe;Hans Albrecht Bethe
bevel,5,noun,cant;chamfer|bevel square
bevel,5,verb,chamfer
bevin,5,noun,Bevin;Ernest Bevin
bhaga,5,noun,Bhaga
bialy,5,noun,bialystoker
bible,5,noun,Bible;Christian Bible;Book;Good Book;Holy Scripture;Holy Writ;Scripture;Word of God;Word
bibos,5,noun,Bibos;genus Bibos
biddy,5,noun,hen|chick
big h,5,noun,big H;hell dust;nose drops;smack;thunder;skag;scag
bihar,5,noun,Bihar
bilby,5,noun,rabbit-eared bandicoot;rabbit bandicoot;Macrotis lagotis
bilge,5,noun,bilge water
bilge,5,verb,take in water
billy,5,noun,truncheon;nightstick;baton;billystick;billy club|billy goat;he-goat
bimli,5,noun,kenaf;kanaf;deccan hemp;bimli hemp;Indian hemp;Bombay hemp;Hibiscus cannabinus
binet,5,noun,Binet;Alfred Binet
binge,5,noun,orgy;splurge|bust;tear;bout
binge,5,verb,gorge;ingurgitate;overindulge;glut;englut;stuff;engorge;overgorge;overeat;gormandize;gormandise;gourmandize;pig out;satiate;scarf out
bingo,5,noun,lotto;beano;keno
bioko,5,noun,Bioko
biota,5,noun,biology
birth,5,noun,nativity;nascency;nascence|parturition;giving birth;birthing|parentage
birth,5,verb,give birth;deliver;bear;have
bitch,5,noun,cunt|gripe;kick;beef;squawk
bitch,5,verb,gripe;grouse;crab;beef;squawk;bellyache;holler|backbite
bitis,5,noun,Bitis;genus Bitis
bizet,5,noun,Bizet;Georges Bizet
blade,5,noun,leaf blade|sword;brand;steel|vane
blahs,5,noun,bombast;fustian;rant;claptrap;blah
blair,5,noun,Blair;Tony Blair;Anthony Charles Lynton Blair
blake,5,noun,Blake;William Blake
blare,5,noun,blaring;cacophony;clamor;din
blare,5,verb,blast|honk;beep;claxon;toot
blast,5,noun,bang;clap;eruption;bam|gust;blow|good time|fire;attack;flak;flack
blast,5,verb,blare|smash;nail;boom|shell|shell|shoot|savage;pillory;crucify|knock down
blaze,5,noun,blazing|hell|hell|glare;brilliance
blaze,5,verb,blaze away|blaze out
bleat,5,verb,blate;blat;baa
bleep,5,noun,beep
blend,5,noun,portmanteau word;portmanteau|blending
blend,5,verb,intermix;immingle;intermingle|go;blend in|flux;mix;conflate;commingle;immix;fuse;coalesce;meld;combine;merge
blida,5,noun,Blida
bligh,5,noun,Bligh;William Bligh;Captain Bligh
blimp,5,noun,Colonel Blimp;Blimp|sausage balloon;sausage
bling,5,noun,bling bling
blini,5,noun,bliny
blink,5,noun,eye blink;blinking;wink;winking;nictitation;nictation
blink,5,verb,wink;nictitate;nictate|wink;blink away|flash;wink;twinkle;winkle
bliny,5,noun,blini
bliss,5,noun,blissfulness;cloud nine;seventh heaven;walking on air
blitt,5,noun,Bachelor of Literature;BLitt
blitz,5,noun,safety blitz;linebacker blitzing|blitzkrieg
bloch,5,noun,Bloch;Ernest Bloch
block,5,noun,city block|cube|mental block|pulley;pulley-block;pulley block|engine block;cylinder block|blockage;closure;occlusion;stop;stoppage|auction block|blocking
block,5,verb,barricade;blockade;stop;block off;block up;bar|obstruct;blockade;hinder;stymie;stymy;embarrass|stop;halt;kibosh|jam|obstruct|stuff;lug;choke up|obstruct;obturate;impede;occlude;jam;close up|parry;deflect|forget;blank out;draw a blank|freeze;immobilize;immobilise
bloke,5,noun,chap;fellow;feller;fella;lad;gent;blighter;cuss
blood,5,noun,rake;rakehell;profligate;rip;roue|lineage;line;line of descent;descent;bloodline;blood line;pedigree;ancestry;origin;parentage;stemma;stock
bloom,5,noun,blooming|flower;blossom|bloom of youth;salad days|blush;flush;rosiness|flower;prime;peak;heyday;blossom;efflorescence;flush|efflorescence
bloom,5,verb,blossom;flower
blues,5,noun,blue devils;megrims;vapors;vapours|blue;blueness|blue|blue|blue sky;blue;blue air;wild blue yonder|bluing;blueing;blue|amobarbital sodium;blue;blue angel;blue devil;Amytal|blue
blues,5,verb,blue
blurb,5,noun,endorsement;indorsement
blush,5,noun,bloom;flush;rosiness|flush
blush,5,verb,crimson;flush;redden
boann,5,noun,Boann
board,5,noun,plank|table|display panel;display board|dining table|control panel;instrument panel;control board;panel|circuit board;circuit card;card;plug-in;add-in|gameboard
board,5,verb,get on|room
boast,5,noun,boasting;self-praise;jactitation
boast,5,verb,tout;swash;shoot a line;brag;gas;blow;bluster;vaunt;gasconade|sport;feature
bocce,5,noun,bocci;boccie
bocci,5,noun,bocce;boccie
boche,5,noun,Kraut;Krauthead;Boche;Jerry;Hun
boehm,5,noun,Boehme;Jakob Boehme;Bohme;Jakob Bohme;Boehm;Jakob Boehm;Behmen;Jakob Behmen
boell,5,noun,Boell;Heinrich Boell;Heinrich Theodor Boell
boeuf,5,noun,beef
bogey,5,noun,bogy;bogie|bogy;bogie
bogie,5,noun,bogey;bogy|bogy;bogey
bohme,5,noun,Boehme;Jakob Boehme;Bohme;Jakob Bohme;Boehm;Jakob Boehm;Behmen;Jakob Behmen
boise,5,noun,Boise;capital of Idaho
bolti,5,noun,Tilapia nilotica
bonce,5,noun,attic;bean;noodle;noggin;dome
boner,5,noun,blunder;blooper;bloomer;bungle;pratfall;foul-up;fuckup;flub;botch;boo-boo
bones,5,noun,castanets;clappers;finger cymbals|bone;os|bone;osseous tissue|bone;ivory;pearl;off-white
bones,5,verb,cram;grind away;drum;bone up;swot;get up;mug up;swot up;bone|bone;debone
bongo,5,noun,bongo drum|Tragelaphus eurycerus;Boocercus eurycerus
bonus,5,noun,fillip|incentive
booby,5,noun,dumbbell;dummy;dope;boob;pinhead
boole,5,noun,Boole;George Boole
boone,5,noun,Boone;Daniel Boone
boost,5,noun,encouragement|rise;hike;cost increase
boost,5,verb,hike;hike up|promote;advance;further;encourage|advance;supercharge
booth,5,noun,cubicle;stall;kiosk|Booth;John Wilkes Booth
booty,5,noun,loot;pillage;plunder;prize;swag;dirty money
booze,5,noun,liquor;spirits;hard drink;hard liquor;John Barleycorn;strong drink
booze,5,verb,drink;fuddle
borer,5,noun,bore bit;rock drill;stone drill|woodborer
boron,5,noun,B;atomic number 5
borsh,5,noun,borsch;borscht;borsht;borshch;bortsch
bos'n,5,noun,boatswain;bo's'n;bosun;bo'sun
bosch,5,noun,Bosch;Hieronymus Bosch;Jerom Bos
bosie,5,noun,googly;wrong 'un;bosie ball
bosom,5,noun,embrace|heart|breast;knocker;boob;tit;titty
bosom,5,verb,embrace;hug;squeeze
bosun,5,noun,boatswain;bos'n;bo's'n;bo'sun
botch,5,noun,blunder;blooper;bloomer;bungle;pratfall;foul-up;fuckup;flub;boner;boo-boo
botch,5,verb,bodge;bumble;fumble;botch up;muff;blow;flub;screw up;ball up;spoil;muck up;bungle;fluff;bollix;bollix up;bollocks;bollocks up;bobble;mishandle;louse up;foul up;mess up;fuck up
botox,5,noun,botulinum toxin A;Botox
boule,5,noun,boulle;buhl
bourn,5,noun,bourne|bourne
bowel,5,noun,intestine;gut
bower,5,noun,arbor;arbour;pergola
bower,5,verb,embower
bowie,5,noun,Bowie;Jim Bowie;James Bowie
bowls,5,noun,lawn bowling|bowl|bowl;trough|bowl|bowl;bowlful|stadium;bowl;arena;sports stadium|bowling ball;bowl|bowl|bowl;pipe bowl|roll;bowl
bowls,5,verb,bowl|bowl|bowl
boxer,5,noun,pugilist|packer;bagger|Boxer
boyle,5,noun,Boyle;Kay Boyle|Boyle;Robert Boyle
boyne,5,noun,Boyne;battle of Boyne
brace,5,noun,couple;pair;twosome;twain;span;yoke;couplet;distich;duo;duet;dyad;duad|pair|suspender;gallus|braces;orthodontic braces|bitstock|bracing
brace,5,verb,poise|steady;stabilize;stabilise|stimulate;arouse;energize;energise;perk up
brady,5,noun,Brady;Mathew B. Brady|Brady;James Buchanan Brady;Diamond Jim Brady;Diamond Jim
braga,5,noun,Braga
brage,5,noun,Bragi;Brage
bragg,5,noun,Bragg;Braxton Bragg
bragi,5,noun,Bragi;Brage
brahe,5,noun,Brahe;Tycho Brahe
braid,5,noun,plait;tress;twist|gold braid;braiding
braid,5,verb,lace;plait|pleach
brain,5,noun,encephalon|brainpower;learning ability;mental capacity;mentality;wit|mind;head;psyche;nous|genius;mastermind;brainiac;Einstein
brake,5,noun,bracken;pasture brake;Pteridium aquilinum
brama,5,noun,Brama;genus Brama
brand,5,noun,trade name;brand name;marque|make|firebrand|mark;stigma;stain|sword;blade;steel
brand,5,verb,stigmatize;stigmatise;denounce;mark|trademark;brandmark|post
